selling_price,year,km_driven,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,seller_type_indiv,seller_type_dealer,transmission
500000,2012,72000,0,1,0,0,0,1,1
225000,2011,76736,0,1,0,0,0,1,0
135000,2007,70000,1,0,0,0,1,0,0
750000,2012,80000,0,1,0,0,1,0,1
155000,2009,60000,0,0,0,1,1,0,0
335000,2012,77000,0,1,0,0,0,1,0
114999,2005,92645,0,1,0,0,0,1,0
699000,2007,101849,0,1,0,0,0,1,0
110000,2004,120000,0,1,0,0,1,0,0
300000,2012,80000,1,0,0,0,1,0,0
700000,2014,70000,0,1,0,0,1,0,0
700000,2017,120000,0,1,0,0,1,0,0
210000,2013,42000,1,0,0,0,1,0,0
600000,2012,120000,0,1,0,0,1,0,0
180000,2012,155836,0,1,0,0,1,0,0
220000,2011,59000,1,0,0,0,1,0,0
70000,2009,60000,1,0,0,0,1,0,0
950000,2018,70000,0,1,0,0,1,0,0
800000,2014,20000,0,1,0,0,1,0,0
700000,2012,120000,0,1,0,0,1,0,0
265000,2016,40000,1,0,0,0,1,0,0
175000,2011,90000,0,1,0,0,1,0,0
260000,2012,89000,0,1,0,0,1,0,0
950000,2013,80000,0,1,0,0,1,0,0
250000,2009,200000,0,1,0,0,1,0,0
630000,2015,50000,0,1,0,0,1,0,0
35000,2012,35000,1,0,0,0,1,0,0
450000,2013,1000,0,1,0,0,0,1,0
3800000,2018,10000,0,1,0,0,0,1,1
1580000,2013,86000,0,1,0,0,0,1,1
4950000,2019,30000,0,1,0,0,0,1,1
535000,2016,52600,0,1,0,0,1,0,0
225000,2012,110000,1,0,0,0,1,0,0
550000,2017,19890,1,0,0,0,0,1,1
670000,2016,7104,1,0,0,0,0,0,0
625000,2015,11918,1,0,0,0,0,0,0
520000,2017,10510,1,0,0,0,0,1,1
239000,2016,41000,1,0,0,0,0,1,0
2600000,2017,47162,0,1,0,0,0,0,1
750000,2015,45974,0,1,0,0,0,0,0
229999,2012,49824,1,0,0,0,0,1,0
1300000,2013,58500,0,1,0,0,0,1,1
80000,2005,56580,1,0,0,0,0,1,0
385000,2012,52000,0,1,0,0,0,1,0
760000,2015,55340,1,0,0,0,0,0,0
600000,2017,46507,0,1,0,0,0,0,0
330000,2014,200000,0,1,0,0,1,0,0
150000,2009,120000,1,0,0,0,1,0,0
105000,2008,90000,0,1,0,0,1,0,0
185000,2013,65000,0,1,0,0,1,0,0
260000,2014,50000,0,1,0,0,1,0,0
450000,2012,33000,0,1,0,0,1,0,0
500000,2016,38000,1,0,0,0,1,0,0
260000,2012,40000,1,0,0,0,1,0,0
265000,2012,55000,0,1,0,0,1,0,0
800000,2017,26000,0,1,0,0,1,0,0
869999,2016,80000,0,1,0,0,1,0,0
690000,2018,40000,1,0,0,0,1,0,0
825000,2011,120000,0,1,0,0,1,0,0
160000,2006,63230,1,0,0,0,1,0,0
300000,2006,120000,0,1,0,0,1,0,0
100000,2005,100000,1,0,0,0,1,0,0
530000,2015,77000,0,1,0,0,1,0,0
360000,2016,30000,1,0,0,0,1,0,0
220000,2015,40000,1,0,0,0,1,0,0
178000,2017,35000,1,0,0,0,1,0,0
515000,2018,5000,0,1,0,0,1,0,0
300000,2014,35000,1,0,0,0,1,0,0
105000,2008,90000,0,1,0,0,1,0,0
185000,2013,65000,0,1,0,0,1,0,0
150000,2012,80000,0,1,0,0,1,0,0
260000,2014,50000,0,1,0,0,1,0,0
450000,2012,33000,0,1,0,0,1,0,0
500000,2016,38000,1,0,0,0,1,0,0
260000,2012,40000,1,0,0,0,1,0,0
265000,2012,55000,0,1,0,0,1,0,0
750000,2017,15000,1,0,0,0,1,0,0
800000,2017,26000,0,1,0,0,1,0,0
869999,2016,80000,0,1,0,0,1,0,0
950000,2012,80000,0,1,0,0,1,0,0
690000,2018,40000,1,0,0,0,1,0,0
825000,2011,120000,0,1,0,0,1,0,0
170000,2013,70000,1,0,0,0,1,0,0
160000,2006,63230,1,0,0,0,1,0,0
300000,2006,120000,0,1,0,0,1,0,0
315000,2015,45000,1,0,0,0,1,0,0
90000,2006,40000,1,0,0,0,1,0,0
100000,2005,100000,1,0,0,0,1,0,0
65000,2008,110000,1,0,0,0,1,0,0
312000,2012,90000,0,1,0,0,1,0,0
700000,2018,25000,0,1,0,0,1,0,0
150000,2005,47000,1,0,0,0,1,0,0
450000,2013,60000,0,1,0,0,1,0,0
229999,2010,120000,0,1,0,0,1,0,0
111000,2008,120000,0,1,0,0,1,0,0
250000,2012,140000,0,1,0,0,1,0,0
750000,2019,1001,0,1,0,0,0,1,0
774000,2017,1758,1,0,0,0,0,1,1
711000,2018,1452,1,0,0,0,0,1,1
600000,2017,35122,0,1,0,0,0,1,0
455000,2015,92621,0,1,0,0,0,1,0
225000,2015,92198,1,0,0,0,0,1,0
650000,2019,5000,0,1,0,0,1,0,0
200000,2013,50000,1,0,0,0,1,0,0
875000,2016,74000,0,1,0,0,1,0,1
750000,2017,40000,0,1,0,0,1,0,1
725000,2019,22000,0,1,0,0,1,0,1
100000,2007,100000,1,0,0,0,1,0,0
1100000,2019,40000,0,1,0,0,1,0,0
2700000,2017,30000,0,1,0,0,1,0,1
280000,2016,23000,1,0,0,0,1,0,0
150000,2009,30000,0,1,0,0,1,0,0
200000,2010,50000,1,0,0,0,1,0,0
148000,2010,100000,0,1,0,0,1,0,0
254999,2011,70000,1,0,0,0,1,0,0
360000,2013,60000,1,0,0,0,1,0,0
95000,2006,90000,1,0,0,0,1,0,0
185000,2007,230000,0,1,0,0,1,0,0
185000,2012,40000,0,1,0,0,1,0,0
300000,2019,15000,1,0,0,0,1,0,0
800000,2018,40000,1,0,0,0,1,0,0
60000,2000,50000,1,0,0,0,1,0,0
80000,2010,50000,1,0,0,0,1,0,0
500000,2018,8000,1,0,0,0,1,0,0
250000,2013,35000,1,0,0,0,1,0,0
250000,2010,80000,0,1,0,0,1,0,0
125000,2005,50000,1,0,0,0,1,0,0
100000,2002,80000,1,0,0,0,1,0,0
480000,2010,90000,0,1,0,0,1,0,0
320000,2018,30000,1,0,0,0,1,0,0
130000,2010,70000,1,0,0,0,1,0,0
57000,2006,80000,0,1,0,0,1,0,0
75000,2005,60000,1,0,0,0,1,0,0
60000,2003,35000,1,0,0,0,1,0,0
125000,2008,70000,1,0,0,0,1,0,0
105000,2004,100000,1,0,0,0,1,0,0
125000,2008,152000,0,0,0,1,1,0,0
69000,1998,70000,1,0,0,0,1,0,0
130000,2012,90000,0,1,0,0,1,0,0
630000,2019,40000,1,0,0,0,1,0,0
330000,2016,50000,1,0,0,0,1,0,0
340000,2014,15000,1,0,0,0,1,0,0
60000,2006,120000,1,0,0,0,1,0,0
550000,2014,78322,0,1,0,0,1,0,0
480000,2014,110000,0,1,0,0,1,0,0
315000,2013,80000,0,1,0,0,1,0,0
165000,2012,120000,0,1,0,0,1,0,0
170000,2016,125000,1,0,0,0,1,0,0
550000,2018,8000,1,0,0,0,1,0,0
465000,2018,13000,1,0,0,0,1,0,0
120000,2012,80000,0,1,0,0,1,0,0
220000,2008,54309,1,0,0,0,1,0,0
180000,2011,70000,0,1,0,0,1,0,0
150000,2006,34600,1,0,0,0,1,0,0
520000,2016,25000,1,0,0,0,1,0,0
430000,2013,80000,0,1,0,0,1,0,0
300000,2009,55000,0,1,0,0,1,0,0
1000000,2020,5000,0,1,0,0,1,0,0
725000,2017,30000,0,1,0,0,1,0,0
500000,2011,31000,0,1,0,0,1,0,0
250000,2011,50000,1,0,0,0,1,0,0
700000,2018,38217,0,1,0,0,1,0,0
185000,2011,50000,1,0,0,0,1,0,0
200000,2011,120000,0,1,0,0,1,0,0
315000,2004,110000,0,1,0,0,1,0,0
1100000,2019,40000,0,1,0,0,1,0,0
52000,2001,50000,1,0,0,0,1,0,0
600000,2017,10000,1,0,0,0,1,0,0
1700000,2019,10000,0,1,0,0,1,0,0
451000,2015,100000,0,1,0,0,1,0,0
370000,2016,60000,1,0,0,0,1,0,0
2700000,2017,30000,0,1,0,0,1,0,1
280000,2016,23000,1,0,0,0,1,0,0
350000,2017,30000,1,0,0,0,1,0,0
250000,2011,50000,1,0,0,0,1,0,0
204999,2014,25000,1,0,0,0,1,0,0
500000,2019,15000,1,0,0,0,1,0,0
150000,2009,30000,0,1,0,0,1,0,0
175000,2010,45000,1,0,0,0,1,0,0
170000,2009,44800,1,0,0,0,1,0,0
200000,2010,50000,1,0,0,0,1,0,0
800000,2018,52000,0,1,0,0,1,0,0
1200000,2017,50000,0,1,0,0,1,0,1
400000,2008,35000,1,0,0,0,1,0,0
148000,2010,100000,0,1,0,0,1,0,0
200000,2014,100000,0,1,0,0,1,0,0
284000,2016,40000,0,1,0,0,1,0,0
80000,2007,60000,1,0,0,0,1,0,0
170000,2014,77000,1,0,0,0,1,0,0
150000,2011,60000,1,0,0,0,1,0,0
110000,2010,77073,1,0,0,0,1,0,0
400000,2016,70000,0,1,0,0,1,0,0
275000,2013,90000,0,0,0,1,1,0,0
800000,2013,186000,0,1,0,0,1,0,0
550000,2014,90000,0,1,0,0,1,0,0
125000,2007,100000,1,0,0,0,1,0,0
135000,2010,80000,1,0,0,0,1,0,0
349000,2012,150000,0,1,0,0,1,0,0
458000,2014,80000,0,1,0,0,1,0,0
300000,2018,35000,1,0,0,0,1,0,0
95000,2008,70000,1,0,0,0,1,0,0
850000,2018,50000,0,1,0,0,1,0,0
750000,2019,25000,0,1,0,0,1,0,0
190000,2013,120000,0,1,0,0,1,0,0
150000,2009,70000,1,0,0,0,1,0,0
114999,2009,106000,1,0,0,0,1,0,0
320000,2010,120000,1,0,0,0,1,0,0
300000,2019,120000,0,0,1,0,1,0,0
275000,2016,160000,1,0,0,0,1,0,0
140000,2010,120000,1,0,0,0,1,0,0
830000,2020,10000,1,0,0,0,1,0,0
380000,2013,50000,1,0,0,0,1,0,0
150000,2010,90000,1,0,0,0,1,0,0
50000,2008,70000,1,0,0,0,1,0,0
155000,2008,100000,0,1,0,0,1,0,0
155000,2008,100000,0,1,0,0,1,0,0
300000,2010,80000,1,0,0,0,1,0,0
300000,2018,16584,1,0,0,0,0,1,0
385000,2016,38000,0,1,0,0,0,1,0
221000,2010,51000,1,0,0,0,0,1,0
381000,2016,38000,0,1,0,0,0,1,0
250999,2015,35000,1,0,0,0,0,1,0
60000,2002,120000,1,0,0,0,1,0,0
380000,2016,38000,0,1,0,0,0,1,0
180000,2008,144000,0,1,0,0,1,0,0
751000,2017,64000,0,1,0,0,0,1,0
1250000,2015,60000,0,1,0,0,0,1,1
229999,2014,65000,1,0,0,0,0,1,0
1250000,2019,24000,0,1,0,0,1,0,0
782000,2014,58000,0,1,0,0,0,1,0
780000,2014,58000,0,1,0,0,0,1,0
245000,2016,68000,1,0,0,0,0,1,0
321000,2011,81257,0,1,0,0,0,1,0
509999,2017,44000,0,1,0,0,0,1,0
110000,2015,45000,1,0,0,0,0,1,0
400000,2013,75000,0,1,0,0,0,1,0
370000,2013,90000,1,0,0,0,1,0,0
175000,2007,80000,0,1,0,0,1,0,0
1000000,1998,35000,1,0,0,0,1,0,1
92800,2013,25000,1,0,0,0,1,0,0
291000,2014,90000,0,1,0,0,1,0,0
92800,2013,25000,1,0,0,0,1,0,0
335000,2013,110000,0,1,0,0,1,0,0
170000,2013,35000,1,0,0,0,1,0,0
295000,2019,10000,1,0,0,0,1,0,0
375000,2019,10000,1,0,0,0,1,0,0
215000,2012,70000,1,0,0,0,1,0,0
150000,2009,110000,0,1,0,0,1,0,0
60000,2003,5000,1,0,0,0,1,0,0
52000,2006,120000,1,0,0,0,1,0,0
80000,2009,90000,0,0,0,1,1,0,0
140000,2012,70000,1,0,0,0,1,0,0
120000,2008,90000,1,0,0,0,1,0,0
110000,2006,120000,0,1,0,0,1,0,0
280000,2012,110000,0,1,0,0,1,0,0
450000,2016,50000,0,1,0,0,1,0,0
1150000,2018,58000,0,1,0,0,1,0,0
650000,2018,15000,0,1,0,0,1,0,0
300000,2015,60000,1,0,0,0,1,0,0
73000,2015,57000,1,0,0,0,1,0,0
400000,2015,87000,0,1,0,0,1,0,0
300000,2017,70000,1,0,0,0,1,0,0
300000,2012,30000,1,0,0,0,1,0,1
450000,2012,80000,0,1,0,0,1,0,0
200000,2009,100000,1,0,0,0,1,0,0
580000,2019,40000,1,0,0,0,1,0,0
550000,2017,3917,1,0,0,0,1,0,0
190000,2007,160000,0,1,0,0,1,0,0
450000,2017,35000,0,1,0,0,1,0,0
220000,2014,70000,1,0,0,0,1,0,0
310000,2012,69069,1,0,0,0,0,1,0
650000,2019,13500,1,0,0,0,1,0,0
300000,2014,59059,1,0,0,0,0,1,0
200000,2013,70000,1,0,0,0,1,0,0
285000,2012,39039,1,0,0,0,0,1,0
335000,2014,33033,1,0,0,0,0,1,0
370000,2011,55168,1,0,0,0,1,0,0
375000,2013,41041,1,0,0,0,0,1,0
235000,2009,67067,1,0,0,0,0,1,0
345000,2013,66066,1,0,0,0,0,1,1
365000,2013,82082,0,1,0,0,0,1,0
400000,2014,48000,1,0,0,0,1,0,0
250000,2015,30000,1,0,0,0,1,0,0
465000,2012,70070,0,1,0,0,0,1,1
300000,2017,10000,1,0,0,0,1,0,0
655000,2018,25000,1,0,0,0,1,0,0
350000,2016,30000,0,0,1,0,1,0,0
500000,2015,50000,1,0,0,0,0,1,1
465000,2015,63063,1,0,0,0,0,1,1
263000,2008,70000,0,1,0,0,1,0,0
250000,2012,90000,1,0,0,0,1,0,0
60000,1999,90000,1,0,0,0,1,0,0
70000,2005,90000,1,0,0,0,1,0,0
250000,2016,30000,1,0,0,0,1,0,0
229999,2016,80000,1,0,0,0,1,0,0
195000,2011,120000,0,1,0,0,1,0,0
270000,2016,22000,1,0,0,0,1,0,0
650000,2017,140000,0,1,0,0,1,0,0
370000,2014,80000,0,1,0,0,1,0,0
509999,2016,40000,0,1,0,0,1,0,0
280000,2011,33000,1,0,0,0,1,0,0
180000,2010,40000,1,0,0,0,1,0,0
300000,2018,10500,1,0,0,0,1,0,0
400000,2013,107000,0,1,0,0,1,0,0
210000,2010,60000,1,0,0,0,1,0,0
90000,2006,120000,1,0,0,0,1,0,0
222000,2010,70000,1,0,0,0,1,0,0
240000,2015,50000,1,0,0,0,1,0,0
450000,2013,70000,0,1,0,0,1,0,0
650000,2017,6000,1,0,0,0,1,0,0
200000,2010,78000,0,1,0,0,0,1,0
210000,2011,72000,0,1,0,0,0,1,0
75000,2011,9528,1,0,0,0,0,1,0
450000,2011,135200,0,1,0,0,0,1,0
220000,2011,58000,1,0,0,0,0,1,0
325000,2013,78000,0,1,0,0,0,1,0
450000,2018,45000,1,0,0,0,1,0,0
825000,2017,35000,0,1,0,0,1,0,0
125000,2007,76000,1,0,0,0,0,1,0
434999,2015,100000,0,1,0,0,1,0,0
484999,2011,99000,0,1,0,0,1,0,0
175000,2009,80000,0,1,0,0,1,0,0
220000,2006,120000,1,0,0,0,1,0,0
1250000,2020,1100,1,0,0,0,0,1,0
215000,2017,34000,1,0,0,0,0,1,0
625000,2014,68000,0,1,0,0,0,1,0
615000,2018,15000,0,1,0,0,1,0,0
130000,2012,58000,0,1,0,0,0,1,0
175000,2013,50300,0,1,0,0,1,0,0
150000,2011,70000,0,1,0,0,1,0,0
195000,2011,60000,0,1,0,0,1,0,0
550000,2020,90000,0,1,0,0,1,0,0
1500000,2018,40000,0,1,0,0,1,0,0
400000,2010,80000,1,0,0,0,1,0,0
1350000,2019,15000,0,1,0,0,1,0,0
217000,2015,45000,1,0,0,0,1,0,0
290000,2011,130000,0,1,0,0,1,0,0
700000,2018,80000,0,1,0,0,1,0,0
175000,2014,40000,1,0,0,0,1,0,0
575000,2017,80000,0,1,0,0,1,0,0
380000,2016,100000,0,1,0,0,1,0,0
350000,2013,151624,0,1,0,0,1,0,0
450000,2012,160000,0,1,0,0,1,0,0
130000,2005,110000,0,0,1,0,1,0,0
320000,2015,74820,0,1,0,0,1,0,0
550000,2014,82000,0,1,0,0,1,0,0
370000,2015,50000,1,0,0,0,1,0,0
114999,2010,70000,1,0,0,0,1,0,0
1100000,2020,1000,1,0,0,0,1,0,0
170000,2006,170000,0,1,0,0,1,0,0
80000,2008,150000,0,1,0,0,1,0,0
950000,2019,17000,0,1,0,0,1,0,0
425000,2014,150000,0,1,0,0,1,0,0
500000,2015,80000,0,1,0,0,1,0,0
70000,2005,170000,1,0,0,0,1,0,0
349000,2013,120000,0,1,0,0,1,0,0
330000,2012,90000,1,0,0,0,1,0,0
120000,2010,90000,1,0,0,0,1,0,0
430000,2013,100000,0,1,0,0,1,0,0
390000,2014,90000,0,1,0,0,1,0,0
225000,2012,129000,0,1,0,0,1,0,0
350000,2010,186000,0,1,0,0,1,0,1
100000,2009,66778,0,1,0,0,1,0,0
190000,2014,50000,1,0,0,0,1,0,0
315000,2014,110000,0,1,0,0,1,0,0
300000,2015,60000,0,1,0,0,1,0,0
280000,2016,40000,1,0,0,0,1,0,0
1650000,2017,55000,0,1,0,0,0,1,0
295000,2015,21000,1,0,0,0,0,1,0
2050000,2012,66363,1,0,0,0,0,1,1
1475000,2018,11700,1,0,0,0,0,1,1
1100000,2017,10000,1,0,0,0,1,0,1
4400000,2014,100000,0,1,0,0,1,0,1
670000,2016,7104,1,0,0,0,0,0,0
750000,2015,45974,0,1,0,0,0,0,0
760000,2015,55340,1,0,0,0,0,0,0
850000,2017,20000,1,0,0,0,0,1,1
390000,2015,61585,0,1,0,0,0,0,0
450000,2016,39415,1,0,0,0,0,0,1
425000,2014,29654,1,0,0,0,0,0,0
770000,2016,64672,0,1,0,0,0,0,0
1150000,2015,54634,0,1,0,0,0,0,1
775000,2015,66521,1,0,0,0,0,0,0
720000,2019,3000,1,0,0,0,1,0,1
1725000,2018,23974,0,1,0,0,0,1,1
539000,2018,10000,1,0,0,0,1,0,0
420000,2017,50000,1,0,0,0,1,0,0
85000,2001,70000,1,0,0,0,1,0,0
142000,2004,73000,1,0,0,0,1,0,0
180000,2014,76000,1,0,0,0,1,0,0
400000,2014,120000,0,1,0,0,1,0,0
360000,2009,170000,0,1,0,0,1,0,1
85000,2003,110000,1,0,0,0,1,0,0
350000,2016,63400,1,0,0,0,1,0,0
380000,2015,25000,1,0,0,0,1,0,0
140000,2009,80000,1,0,0,0,1,0,0
200000,2012,90000,1,0,0,0,1,0,0
150000,2011,157000,1,0,0,0,1,0,0
150000,2012,80000,0,1,0,0,1,0,0
90000,2006,40000,1,0,0,0,1,0,0
300000,2007,100000,0,1,0,0,1,0,0
280000,2017,50000,1,0,0,0,1,0,0
200000,2011,40000,1,0,0,0,1,0,0
110000,2009,38500,1,0,0,0,1,0,0
140000,2008,103921,1,0,0,0,1,0,0
1050000,2020,10000,0,1,0,0,1,0,0
1150000,2018,14825,1,0,0,0,0,1,0
910000,2016,43377,0,1,0,0,0,1,0
160000,2010,102307,0,1,0,0,0,1,0
105000,2004,79000,1,0,0,0,1,0,0
1200000,2014,135000,0,1,0,0,1,0,1
300000,2018,10500,1,0,0,0,1,0,0
70000,2004,90000,1,0,0,0,1,0,0
160000,2012,110000,0,1,0,0,1,0,0
160000,2012,50000,0,1,0,0,1,0,0
225000,2013,80000,0,1,0,0,1,0,0
790000,2018,19571,0,1,0,0,0,1,0
145000,2002,100000,1,0,0,0,1,0,0
1200000,2018,29600,1,0,0,0,0,1,0
930000,2018,20000,0,1,0,0,1,0,0
210000,2016,30000,1,0,0,0,1,0,0
110000,2008,154000,0,1,0,0,1,0,0
175000,2011,70000,1,0,0,0,1,0,0
950000,2018,15000,0,1,0,0,1,0,1
650000,2017,40000,0,1,0,0,1,0,0
550000,2019,51000,1,0,0,0,1,0,0
85000,2008,120000,1,0,0,0,1,0,0
340000,2019,50000,1,0,0,0,1,0,0
825000,2017,13500,0,1,0,0,1,0,0
509999,2016,35000,1,0,0,0,1,0,0
450000,2013,1000,0,1,0,0,0,1,0
3800000,2018,10000,0,1,0,0,0,1,1
1580000,2013,86000,0,1,0,0,0,1,1
4950000,2019,30000,0,1,0,0,0,1,1
535000,2016,52600,0,1,0,0,1,0,0
225000,2012,110000,1,0,0,0,1,0,0
550000,2017,19890,1,0,0,0,0,1,1
670000,2016,7104,1,0,0,0,0,0,0
625000,2015,11918,1,0,0,0,0,0,0
520000,2017,10510,1,0,0,0,0,1,1
239000,2016,41000,1,0,0,0,0,1,0
2600000,2017,47162,0,1,0,0,0,0,1
750000,2015,45974,0,1,0,0,0,0,0
229999,2012,49824,1,0,0,0,0,1,0
1300000,2013,58500,0,1,0,0,0,1,1
80000,2005,56580,1,0,0,0,0,1,0
385000,2012,52000,0,1,0,0,0,1,0
760000,2015,55340,1,0,0,0,0,0,0
600000,2017,46507,0,1,0,0,0,0,0
450000,2013,1000,0,1,0,0,0,1,0
3800000,2018,10000,0,1,0,0,0,1,1
1580000,2013,86000,0,1,0,0,0,1,1
4950000,2019,30000,0,1,0,0,0,1,1
535000,2016,52600,0,1,0,0,1,0,0
225000,2012,110000,1,0,0,0,1,0,0
550000,2017,19890,1,0,0,0,0,1,1
670000,2016,7104,1,0,0,0,0,0,0
625000,2015,11918,1,0,0,0,0,0,0
520000,2017,10510,1,0,0,0,0,1,1
239000,2016,41000,1,0,0,0,0,1,0
2600000,2017,47162,0,1,0,0,0,0,1
750000,2015,45974,0,1,0,0,0,0,0
229999,2012,49824,1,0,0,0,0,1,0
1300000,2013,58500,0,1,0,0,0,1,1
80000,2005,56580,1,0,0,0,0,1,0
385000,2012,52000,0,1,0,0,0,1,0
760000,2015,55340,1,0,0,0,0,0,0
600000,2017,46507,0,1,0,0,0,0,0
650000,2017,70000,0,1,0,0,1,0,0
140000,2011,60000,1,0,0,0,1,0,0
150000,2011,70000,1,0,0,0,1,0,0
450000,2018,10000,1,0,0,0,1,0,0
170000,2006,245244,0,1,0,0,1,0,0
400000,2017,60000,1,0,0,0,1,0,0
300000,2016,30000,1,0,0,0,1,0,0
250000,2012,8000,1,0,0,0,1,0,0
500000,2019,10000,1,0,0,0,1,0,0
85000,2002,100000,0,1,0,0,1,0,0
300000,2012,110000,0,1,0,0,1,0,0
80000,2005,56580,1,0,0,0,0,1,0
740000,2015,45000,0,1,0,0,0,1,1
70000,2005,68500,1,0,0,0,0,1,0
484999,2019,5007,1,0,0,0,0,1,1
164000,2013,30000,1,0,0,0,1,0,0
140000,2008,70000,1,0,0,0,1,0,1
999000,2011,49600,0,1,0,0,0,1,1
56000,2005,23000,1,0,0,0,1,0,0
1050000,2006,30000,0,1,0,0,0,1,1
190000,2010,38000,1,0,0,0,0,1,0
3899000,2018,22000,0,1,0,0,0,1,1
235000,2011,43100,1,0,0,0,0,1,0
350000,2017,10171,1,0,0,0,0,1,0
465000,2015,41123,0,1,0,0,0,1,0
1900000,2017,20118,1,0,0,0,0,1,1
450000,2014,40000,0,1,0,0,0,1,0
790000,2015,52517,0,1,0,0,0,1,0
900000,2019,20000,0,1,0,0,1,0,0
450000,2014,99117,0,1,0,0,0,1,0
135000,2009,90000,1,0,0,0,1,0,0
425000,2019,3700,1,0,0,0,1,0,0
100000,2010,80000,0,1,0,0,1,0,0
650000,2015,100000,0,1,0,0,1,0,0
90000,2011,54000,0,1,0,0,1,0,0
250000,2017,19000,1,0,0,0,1,0,0
300000,2014,120000,0,1,0,0,1,0,0
275000,2014,30000,1,0,0,0,1,0,0
600000,2017,43500,1,0,0,0,1,0,0
270000,2016,60000,1,0,0,0,1,0,0
240000,2016,70000,1,0,0,0,1,0,0
1200000,2014,135000,0,1,0,0,1,0,1
160000,2012,50000,0,1,0,0,1,0,0
790000,2018,19571,0,1,0,0,0,1,0
1200000,2018,29600,1,0,0,0,0,1,0
175000,2011,70000,1,0,0,0,1,0,0
950000,2018,15000,0,1,0,0,1,0,1
340000,2019,50000,1,0,0,0,1,0,0
825000,2017,13500,0,1,0,0,1,0,0
3100000,2018,22000,1,0,0,0,1,0,1
780000,2018,25000,0,1,0,0,0,1,0
350000,2010,80000,1,0,0,0,1,0,1
690000,2018,39000,1,0,0,0,0,1,0
245000,2016,60000,1,0,0,0,1,0,0
790000,2018,49000,0,1,0,0,0,1,0
680000,2018,48600,1,0,0,0,0,1,0
540000,2017,20000,1,0,0,0,1,0,0
425000,2016,25000,1,0,0,0,1,0,0
140000,2008,120000,1,0,0,0,1,0,0
1100000,2019,30000,0,1,0,0,1,0,0
715000,2015,35000,0,1,0,0,1,0,0
370000,2013,90000,1,0,0,0,1,0,0
175000,2007,80000,0,1,0,0,1,0,0
1000000,1998,35000,1,0,0,0,1,0,1
92800,2013,25000,1,0,0,0,1,0,0
291000,2014,90000,0,1,0,0,1,0,0
92800,2013,25000,1,0,0,0,1,0,0
350000,2016,20000,1,0,0,0,1,0,0
65000,1998,60000,1,0,0,0,0,1,0
650000,2015,58000,0,1,0,0,1,0,0
350000,2014,40000,1,0,0,0,0,1,0
75000,2005,70000,1,0,0,0,1,0,0
440000,2012,70000,0,1,0,0,0,1,0
270000,2013,60000,1,0,0,0,1,0,0
1150000,2014,135000,0,1,0,0,0,1,0
238000,2015,70000,1,0,0,0,0,1,0
1100000,2013,40000,1,0,0,0,1,0,1
1200000,2015,75000,0,1,0,0,0,1,0
260000,2010,150000,0,1,0,0,1,0,0
350000,2012,140000,0,1,0,0,1,0,0
480000,2015,70000,0,1,0,0,1,0,0
345000,2012,137250,0,1,0,0,1,0,0
500000,2013,110000,0,1,0,0,1,0,0
595000,2017,27000,1,0,0,0,0,1,0
1295000,2019,9000,0,1,0,0,0,1,0
1350000,2019,5400,0,1,0,0,0,1,0
541000,2020,1000,1,0,0,0,0,1,0
515000,2018,16000,1,0,0,0,0,1,0
894999,2019,13000,0,1,0,0,0,1,0
325000,2012,47000,0,1,0,0,0,1,0
925000,2018,22000,1,0,0,0,1,0,0
844999,2017,30000,1,0,0,0,1,0,0
925000,2018,20000,1,0,0,0,1,0,0
300000,2013,60000,0,1,0,0,1,0,0
650000,2008,75000,1,0,0,0,1,0,0
175000,2010,64000,1,0,0,0,0,1,0
325000,2015,80000,0,1,0,0,1,0,0
600000,2017,90000,0,1,0,0,1,0,0
700000,2018,30000,1,0,0,0,1,0,0
95000,2003,120000,1,0,0,0,1,0,1
490000,2019,20000,1,0,0,0,0,1,0
380000,2013,100000,0,1,0,0,1,0,0
550000,2018,31000,1,0,0,0,0,1,0
225000,2013,47000,1,0,0,0,0,1,0
570000,2018,11200,1,0,0,0,1,0,0
305000,2018,35000,1,0,0,0,0,1,0
240000,2010,50000,0,0,0,1,0,1,0
700000,2015,55000,0,1,0,0,0,1,0
288000,2018,20000,1,0,0,0,0,1,0
800000,2017,75000,0,1,0,0,0,1,0
430000,2017,93000,1,0,0,0,0,1,0
195000,2009,57000,0,1,0,0,0,1,0
325000,2014,30000,1,0,0,0,0,1,0
450000,2013,73000,0,1,0,0,0,1,0
630000,2016,65000,0,1,0,0,0,1,0
250000,2009,62000,1,0,0,0,0,1,0
135000,2007,85000,1,0,0,0,0,1,0
110000,2010,73000,1,0,0,0,1,0,0
350000,2012,55000,0,1,0,0,0,1,0
240000,2016,5800,1,0,0,0,1,0,0
350000,2009,350000,0,1,0,0,1,0,0
600000,2018,30000,1,0,0,0,1,0,0
750000,2018,20000,0,1,0,0,1,0,0
270000,2018,20000,1,0,0,0,1,0,0
90000,2007,100000,1,0,0,0,1,0,0
350000,2013,65000,1,0,0,0,1,0,0
285000,2013,90000,0,1,0,0,1,0,0
665000,2011,267000,0,1,0,0,1,0,0
175000,2005,250000,0,1,0,0,1,0,0
350000,2011,140000,0,1,0,0,1,0,0
1225000,2018,22000,1,0,0,0,0,1,1
285000,2010,60000,1,0,0,0,0,1,0
1000000,2018,28635,1,0,0,0,0,1,0
780000,2018,32114,0,1,0,0,0,1,0
300000,2014,82000,1,0,0,0,0,1,0
